Function,cyclomatic_complexity
"public class Exactbinomial {

    public double exactbinomial(int k, int n, double p) {
    double total = 0.0;
    for (int m = k; m <= n; m++) {
      double nChooseM = 1.0;
      for (int r = 1; r <= m; r++) {
        nChooseM *= (n - r) + 1;
        nChooseM /= r;
}",3
"public class Chisquare2by2 {

    public double chisquare2by2(int k, int n, int r, int m) {
    int[][] cg = {{k, r - k
}",3
"public class Sigmoid {

    public double sigmoid(double x) {
    if (x<0) {
      double num = Math.exp(x);
      return num / (1.0 + num);
}",2
"public class Factorial {

    public double factorial(int x) {
    double result = 1.0;
    for (int i=x; i>1; i--) {
      result *= i;
}",2
"public class Rho {

    public byte rho(long x, int k) {
        return (byte)(Long.numberOfLeadingZeros( (x << k) | (1<<(k-1)) )+1);
}",1
"public class Lerp {

    public int lerp(int x0, int y0, int x1, int y1, int x) {
            return (int)Math.ceil(y0+(x-x0)*(double)(y1-y0)/(x1-x0));
}",1
"public class Rho {

    public int rho(int x, int k) {
        return Integer.numberOfLeadingZeros( (x << k) | (1<<(k-1)) )+1;
}",1
"public class Getfalsepositiveprobability {

    public double getfalsepositiveprobability(int bucketsPerElement, int hashCount) {
        // (1 - e^(-k * n / m)) ^ k
        return Math.pow(1 - Math.exp(-hashCount * (1/(double)bucketsPerElement)) , hashCount);
}",1
"public class Iswhitespace {

    public boolean iswhitespace(char c) {
		switch (c) {
		case 10: /* \ u000a: LINE FEED */
		case 12: /* \ u000c: FORM FEED */
		case 13: /* \ u000d: CARRIAGE RETURN */
		case 32: /* \ u0020: SPACE */
		case 9: /* \ u0009: HORIZONTAL TABULATION */
			return true;
		default:
			return false;
}",2
"public class Combinehashcodes {

    public int combinehashcodes(int hashCode1, int hashCode2) {
		return hashCode1 * 17 + hashCode2;
}",1
"public class Islinedelimiterchar {

    public boolean islinedelimiterchar(char ch) {
		return ch == '\n' || ch == '\r';
}",2
"public class Combinehashcodes {

    public int combinehashcodes(int hashCode1, int hashCode2) {
		return hashCode1 * 17 + hashCode2;
}",1
"public class Isderived {

    public boolean isderived(int options) {
		return false;
}",1
"public class Roundup {

    public int roundup(double inVal) {
		double fraction;
		double retVal;

		fraction = inVal % 1;
		retVal = inVal - fraction;

		if (fraction > 0) {
			retVal++;
}",2
"public class Isnamecharallowed {

    public boolean isnamecharallowed(char nameChar) {
		return Character.isUpperCase(nameChar);
}",1
"public class Isvalidcamelcasechar {

    public boolean isvalidcamelcasechar(char ch) {
		return true;
}",1
"public class Ggt {

    public long ggt(long a, long b) {
        return b != 0 ? ggt(b, a % b) : a;
}",1
"public class Throwisvalid {

    public boolean throwisvalid(int currentThrow) {
        return currentThrow >= 0 && currentThrow <= 2;
}",2
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Timeintervaltomilliseconds {

    public long timeintervaltomilliseconds(double seconds) {
		return (long) seconds * 1000;
}",1
"public class Millisecondstotimeinterval {

    public double millisecondstotimeinterval(long millis) {
		return millis / 1000.0;
}",1
"public class Ubytetoint {

    public int ubytetoint(byte b) {
      return b & 0xFF;
}",1
"public class Hexchartonibble {

    public int hexchartonibble(char ch) {
        if ((ch >= '0') && (ch <= '9')) {
            return ch - '0';
}",7
"public class Isinvalid {

    public boolean isinvalid(int ch) {
        if (ch < 0x20) {
            return ch != 0x09 && ch != 0x0A && ch != 0x0D;
}",6
"public class Getwindowsize {

    public int getwindowsize(int window) {
        int win = 0;
        while (window > 1) {
            window >>>= 1;
            win++;
}",2
"public class Isaudioheader {

    public boolean isaudioheader(int h1, int h2, int h3, int h4) {
        if (h1 == -1 || h2 == -1 || h3 == -1 || h4 == -1) {
            return false;
}",7
"public class Getitemid {

    public long getitemid(int position) {
	  return position;
}",1
"public class Blend {

    public int blend(int pRGB1, int pRGB2) {
        // Slightly modified from http://www.compuphase.com/graphic/scale3.htm
        // to support alpha values
        return (((pRGB1 ^ pRGB2) & 0xfefefefe) >> 1) + (pRGB1 & pRGB2);
}",1
"public class Delta {

    public long delta(long pStart) {
        return System.currentTimeMillis() - pStart;
}",1
"public class Ln {

    public double ln(final double pArg) {
        return Math.log(pArg);
}",1
"public class Log {

    public double log(final double pArg, final double pBase) {
        return Math.log(pArg) / Math.log(pBase);
}",1
"public class Abs {

    public long abs(final long pNumber) {
        if (pNumber == Long.MIN_VALUE) {
            throw new ArithmeticException(""long overflow: 9223372036854775808"");
}",2
"public class Abs {

    public int abs(final int pNumber) {
        if (pNumber == Integer.MIN_VALUE) {
            throw new ArithmeticException(""int overflow: 2147483648"");
}",2
"public class Adjusttopadding {

    public int adjusttopadding(final int pWidth) {
        if ((pWidth & 0x03) != 0) {
             return (pWidth & ~0x03) + 4;
}",2
"public class Analyzechildren {

    public boolean analyzechildren(int count) {
		return true;
}",1
"public class Modulo {

    public int modulo(int number, int divisor) {
		if (number >= 0) {
			return number % divisor;
}",2
"public class Projecttransactioninterval {

    public int projecttransactioninterval(int oldInterval) {
        return oldInterval;
}",1
"public class Ease {

    public float ease(float start, float target) {
		if (Math.abs(target - start) < 4)
			return target;
		
		if (target < start)
			return start - 2;
		
		return start + 2;
}",3
"public class Rolldice {

    public int rolldice(int sides, int count) {
		int value = 0;
		while (count-- > 0)
		{
			value += (int) (Math.random() * sides) + 1;
}",2
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Calculatehorizontalmargin {

    public int calculatehorizontalmargin( int prevMarginRight, int marginLeft ) {
        int max = Math.max( prevMarginRight, marginLeft );
        int sum = prevMarginRight + marginLeft;
        if( sum < max ) {
            max += ( sum - max );
}",2
"public class Calculateverticalmargin {

    public int calculateverticalmargin( int prevMarginBottom, int marginTop ) {
        int max = Math.max( prevMarginBottom, marginTop );
        int sum = prevMarginBottom + marginTop;
        if( sum < max ) {
            max += ( sum - max );
}",2
"public class Calculatehorizontalmargin {

    public int calculatehorizontalmargin( int prevMarginRight, int marginLeft ) {
        int max = Math.max( prevMarginRight, marginLeft );
        int sum = prevMarginRight + marginLeft;
        if( sum < max ) {
            max += ( sum - max );
}",2
"public class Calculateverticalmargin {

    public int calculateverticalmargin( int prevMarginBottom, int marginTop ) {
        int max = Math.max( prevMarginBottom, marginTop );
        int sum = prevMarginBottom + marginTop;
        if( sum < max ) {
            max += ( sum - max );
}",2
"public class Minintindex {

    public int minintindex(int... d) {
		if((d == null) || (d.length == 0)) {
			throw new IllegalArgumentException(""d cannot be null"");
}",5
"public class Mindoubleindex {

    public double mindoubleindex(double... d) {
		if((d == null) || (d.length == 0)) {
			throw new IllegalArgumentException(""d cannot be null"");
}",5
"public class Minfloatindex {

    public float minfloatindex(float... d) {
		if((d == null) || (d.length == 0)) {
			throw new IllegalArgumentException(""d cannot be null"");
}",5
"public class Minlongindex {

    public long minlongindex(long... d) {
		if((d == null) || (d.length == 0)) {
			throw new IllegalArgumentException(""d cannot be null"");
}",5
"public class Converttokey {

    public long converttokey(long timestampMillis) {
        return timestampMillis / 100;
}",1
"public class Issupplemental {

    public boolean issupplemental(int c) {
        return (c >= 0x10000 && c <= 0x10FFFF);
}",2
"public class Supplemental {

    public int supplemental(char h, char l) {
        return (h - 0xD800) * 0x400 + (l - 0xDC00) + 0x10000;
}",1
"public class Highsurrogate {

    public char highsurrogate(int c) {
        return (char) (((c - 0x00010000) >> 10) + 0xD800);
}",1
"public class Lowsurrogate {

    public char lowsurrogate(int c) {
        return (char) (((c - 0x00010000) & 0x3FF) + 0xDC00);
}",1
"public class Ishighsurrogate {

    public boolean ishighsurrogate(int c) {
        return (0xD800 <= c && c <= 0xDBFF);
}",2
"public class Islowsurrogate {

    public boolean islowsurrogate(int c) {
        return (0xDC00 <= c && c <= 0xDFFF);
}",2
"public class Ismarkup {

    public boolean ismarkup(int c) {
        return c == '<' || c == '&' || c == '%';
}",3
"public class Islastiteration {

    public boolean islastiteration(int idx, int maxIdx) {
        return idx == maxIdx - 1;
}",1
"public class Isantepenultiemiteration {

    public boolean isantepenultiemiteration(int idx, int maxIdx) {
        return idx == maxIdx - 2;
}",1
"public class Min {

    public int min(int a, int b) {
        return (a > b) ? b : a;
}",1
"public class Checkbit {

    public boolean checkbit(int value, int mask) {
		if ((value & mask) == 0) {
			return false;
}",2
"public class Setbit {

    public int setbit(int value, int mask, boolean bit) {
		if (bit) {
			value |= mask;
}",2
"public class Calculatethreshold {

    public int calculatethreshold(int newCapacity, float factor) {
		return (int) (newCapacity * factor);
}",1
"public class Hashindex {

    public int hashindex(int hashCode, int dataSize) {
		return hashCode & (dataSize - 1);
}",1
"public class Hash {

    public int hash(int h) {
        // Spread bits to regularize both segment and index locations,
        // using variant of single-word Wang/Jenkins hash.
        h += (h <<  15) ^ 0xffffcd7d;
        h ^= (h >>> 10);
        h += (h <<   3);
        h ^= (h >>>  6);
        h += (h <<   2) + (h << 14);
        return h ^ (h >>> 16);
}",1
"public class Isvowel {

    public boolean isvowel(char ch) {
        switch (ch) {
            case 'a':
            case 'e':
            case 'i':
            case 'o':
            case 'u':
            case 'y':
            case '\u00E0': // A WITH GRAVE
            case '\u00E2': // A WITH CIRCUMFLEX
            case '\u00E8': // E WITH GRAVE
            case '\u00E9': // E WITH ACUTE
            case '\u00EA': // E WITH CIRCUMFLEX
            case '\u00EB': // E WITH DIAERESIS
            case '\u00EE': // I WITH CIRCUMFLEX
            case '\u00EF': // I WITH DIAERESIS
            case '\u00F4': // O WITH CIRCUMFLEX
            case '\u00F9': // U WITH GRAVE
            case '\u00FB': // U WITH CIRCUMFLEX
            case '\u00FC': // U WITH DIAERESIS
                return true;
            default:
                return false;
}",2
"public class Unsignedmod {

    public int unsignedmod(long unsignedLong, int signedModulus) {
        return (int) (unsignedLong & (((long) signedModulus) - 1));
}",1
"public class Rotl {

    public int rotl(int x, int y) {
        return (x << y) | (x >>> -y);
}",1
"public class Converthexdigit {

    public byte converthexdigit(byte b) {
        if ((b >= '0') && (b <= '9')) {
            return (byte) (b - '0');
}",7
"public class Getsubviewnamelength {

    public int getsubviewnamelength(int totalDocumentCount) {
        // We might want to change this logic later.
        if (totalDocumentCount < 200) {
            return 1;
}",3
"public class Zetastatic {

    public double zetastatic(long st, long n, double theta, double initialsum) {
		double sum=initialsum;
		for (long i=st; i<n; i++)
		{

			sum+=1/(Math.pow(i+1,theta));
}",2
"public class Round {

    public int round(float d) {
    return (int) (d + 0.5f);
}",1
"public class Addorsubtract {

    public int addOrSubtract(int a, int b) {
    return a ^ b;
}",1
"public class Unrandomize255state {

    private static int unrandomize255state(int randomizedBase256Codeword,
                                          int base256CodewordPosition) {
    int pseudoRandomNumber = ((149 * base256CodewordPosition) % 255) + 1;
    int tempVariable = randomizedBase256Codeword - pseudoRandomNumber;
    return tempVariable >= 0 ? tempVariable : tempVariable + 256;
}",1
"public class Calculatenumberofrows {

    public int calculatenumberofrows(int m, int k, int c) {
    int r = ((m + 1 + k) / c) + 1;
    if (c * r >= (m + 1 + k + c)) {
      r--;
}",2
"public class Getnumberofpadcodewords {

    public int getnumberofpadcodewords(int m, int k, int c, int r) {
    int n = c * r - k;
    return n > m + 1 ? n - m - 1 : 0;
}",1
"public class Geterrorcorrectioncodewordcount {

    public int getErrorCorrectionCodewordCount(int errorCorrectionLevel) {
    if (errorCorrectionLevel < 0 || errorCorrectionLevel > 8) {
      throw new IllegalArgumentException(""Error correction level must be between 0 and 8!"");
}",3
"public class Getdatamaskbit {

    public boolean getDataMaskBit(int maskPattern, int x, int y) {
    int intermediate;
    int temp;
    switch (maskPattern) {
      case 0:
        intermediate = (y + x) & 0x1;
        break;
      case 1:
        intermediate = y & 0x1;
        break;
      case 2:
        intermediate = x % 3;
        break;
      case 3:
        intermediate = (y + x) % 3;
        break;
      case 4:
        intermediate = ((y >>> 1) + (x / 3)) & 0x1;
        break;
      case 5:
        temp = y * x;
        intermediate = (temp & 0x1) + (temp % 3);
        break;
      case 6:
        temp = y * x;
        intermediate = ((temp & 0x1) + (temp % 3)) & 0x1;
        break;
      case 7:
        temp = y * x;
        intermediate = ((temp % 3) + ((y + x) & 0x1)) & 0x1;
        break;
      default:
        throw new IllegalArgumentException(""Invalid mask pattern: "" + maskPattern);
}",2
